,log2FC_rna,pvalue_rna,adjustedpvalue_rna,-log(adjustedp)_rna,category_rna,log2FC_prot,pvalue_prot,adjustedpvalue_prot,-log(adjustedp)_prot,category_prot
TLR3,1.7631174367461693,1.049741905104633e-06,3.304185406971156e-06,5.480935591204772,Up,0.7544700682037968,3.783695819748633e-08,1.0216469465048905e-07,6.990699158677722,Not Significant
TNFAIP3,2.779811962314397,9.939426614909689e-08,3.949892848859968e-07,6.403414685583675,Up,0.4672557573059431,0.0011111987739894,0.0017235088717711,2.7635864767171068,Not Significant
TNFRSF10B,2.275508066797844,4.332869157034291e-06,1.203123591178706e-05,4.919689757356795,Up,-0.088303396040429,0.3628042075364746,0.4000703999945188,0.3978635795747365,Not Significant
TNFRSF1A,2.022265706116809,1.6710502020817567e-05,4.156582650807807e-05,4.381263579427002,Up,0.6340720047670483,0.0017814764096877,0.0026921294930951,2.56990405411221,Not Significant
TRADD,1.1158496916781768,8.692515627656425e-08,3.509755608537508e-07,6.454723123294517,Up,0.5421642403160839,1.250490109064896e-07,3.151658969795764e-07,6.501460782156047,Not Significant
TRAF2,0.4528238708793566,0.013308157556624,0.0195289700255543,1.7093206611675391,Not Significant,-0.3225966891202553,0.0012222763563399,0.0018879172864137,2.724017036966435,Not Significant
TRAF5,0.9113229529207204,6.752235277978551e-06,1.818284367558297e-05,4.740338195039427,Not Significant,0.1151624605587083,0.3679377994914374,0.4051051993765996,0.39243218277031,Not Significant
TYK2,0.9837190993239702,5.700679710984915e-05,0.0001267181099039,3.8971613135356296,Not Significant,0.1936869555168337,0.2117712875700957,0.2420081397731832,0.6161700265851591,Not Significant
VDAC2,-0.5517900981101711,0.0064274128903838,0.009953844344001,2.0020091549391923,Not Significant,-1.4669503455066346,2.2552740723358865e-13,1.250007871083293e-12,11.90308725230612,Down
VDAC3,-0.4811089337452969,0.0317493503079384,0.0436169309971596,1.3603448957928266,Not Significant,-1.2009984465685408,7.725918962033664e-09,2.2775160146079986e-08,7.642538560554116,Down
VPS4A,-0.2441418085137634,0.003675574225545,0.0059472750960714,2.225681972389807,Not Significant,-0.3802441974866961,7.872729435047947e-09,2.3174370946363993e-08,7.634992045672386,Not Significant
XIAP,-0.4210319236061117,0.0018311376548098,0.0031212996166759,2.5056645409714604,Not Significant,0.2212964044543264,0.0202906005737035,0.0267347925786937,1.572923181014854,Not Significant
